	mean	std
116150	1333.6347479718736	516.5830606896668
51203	890.3622899765631	809.1660461792262
10204	2124.312941860467	1072.13056607017
4931	551.781694934198	348.6945552690634
284434	156.63220932035333	475.692102550623
10482	1819.0021347034442	746.4707843386211
56000	17.908709356408888	95.66914689999187
158046	20.671478258518118	62.93611423373182
64359	1140.4842742203014	1096.714837316169
11248	148.49484386154728	283.1173662324553
11247	329.17533695691276	782.080238615269
29107	444.0098981070848	292.07059815239376
55916	415.42509790877943	380.79216353235864
57523	885.0712456823486	1026.5745963585337
220323	1205.9463115197432	1664.6020979268196
4938	1264.8226608977852	1458.0431832896504
4939	1784.116609392461	2303.6761317813816
4940	2345.679175608433	2674.852052205528
8638	384.488058139534	714.1643285070297
4942	2149.5082752839385	2030.9537755273525
4946	10871.615450676063	5413.780068750023
4947	1989.608276203346	938.2539370937731
51686	46.621981449432134	79.25748781352887
79991	567.7096051919933	292.51266342709164
64859	345.47686679286113	343.5633546763786
79035	853.044776221381	365.81600126123203
84033	668.2634477014572	1060.6068816225284
23363	2021.9010363620007	1772.7149722281058
79629	349.4836809987375	297.90146519270303
54940	2563.388634721476	1002.828645511064
132299	1405.6768727961064	1407.917718806217
10896	4.663449107625738	10.226733745077636
654231	1.2820041103299094	2.6421502769951593
4952	1153.1015661799165	652.3353631678978
4953	3872.4817992067574	6445.341084402822
57489	412.4351553812875	301.5230891443409
4957	1013.2981957093962	477.13050375441634
440836	204.64364710654405	255.47024514657832
161753	12.867388462231842	22.576337374432363
284451	4.817737912385061	16.06763051692136
10178	273.9061165314578	793.2162414257682
57451	391.4065170722908	1341.6209924256468
55714	360.37929381647643	713.1700014024233
26011	489.9979097530202	791.3683507612119
8481	753.3177162610439	415.96771187791734
55753	914.1834603930054	3080.9475662000987
4967	3677.9948222462745	2125.30313667915
55239	873.6502447629365	310.1942522589664
79676	391.10966124031006	193.1102516633224
79627	336.60514741301574	425.3211540503587
11054	1567.2422671714462	834.3866172964393
4968	394.41610191094225	206.3908275112875
4969	337.9697602848385	1677.1556697244553
8473	3215.4251333333214	3005.4573424125842
11339	102.12086904633126	112.66357008872369
170392	24.31043419866585	95.44439429024366
29789	1770.0991488732666	785.3577688183251
55301	8.693305444384356	103.67248585380959
10439	763.9197594014798	1842.5558700366548
93145	884.2598572742019	1702.4329316379633
283298	191.91202686136606	267.45489124064716
169611	1132.7948443843532	1802.2296285828124
25903	1021.9465570939279	2353.004023677045
56944	971.3061517036251	1762.8256604245087
4973	316.1156257075893	542.4549226240687
115209	345.0195989543893	189.88728646163494
4975	1.1343940328105286	2.6143159494463064
3175	10.59665979808904	49.21764196374033
9480	290.0170764917972	889.9968089213836
4976	1722.5731188930888	772.9947418585708
80207	617.5495281413383	271.25937949512274
4983	394.27108911122906	677.1493032796596
26873	573.4594055525507	641.7787766197887
611	2.512119235622857	4.661701679505152
23596	579.0740821705424	821.9691875706088
10133	2092.7195043627203	1331.2562862559773
121275	0.9035038759689928	1.6629414870434773
4992	0.9354886605372281	3.0462664851491232
346528	4.5719252208401056	5.700752900686712
81392	0.37702381467459944	0.9369632805096866
338755	0.29606522444564637	0.7221136934124929
26212	3.44334214890932	9.526582315145168
196335	0.8173451956012248	1.606127370324109
402135	0.5498971876690104	0.8924510374752425
80228	1164.310813701104	829.2740943579346
93129	781.1051639444763	548.7952199159153
220064	356.2424997295821	803.3622194592002
4998	186.17532192175932	222.74522406986057
4999	431.9460075536331	204.0510375572599
23595	563.6800859744012	252.47505836250954
5000	596.8200209662884	235.6438210044758
5001	440.337653199927	289.52264926129595
23594	207.45241777537404	213.408711904688
5004	6816.562924932389	46672.35443553277
5005	1679.420672111055	11132.649041832094
94101	786.5622191274534	330.88714274988166
29095	726.7604623940863	397.59959064033114
94103	2445.2767084550164	3708.3489358678003
10956	8643.097603605545	8653.321768005408
23762	279.89907039841404	480.79566794853866
114884	569.332140147827	526.9212192586643
114885	599.8632799891824	516.706674993132
114876	983.3943776275431	741.3263798567766
9885	1292.5606949342005	630.5109100007974
26031	770.8204043446901	665.5710088672876
114879	638.8573239048117	440.82621491602487
114880	129.54805595817575	179.13807237933585
114881	359.6470450333524	287.20760718593726
114882	1472.6590402559907	908.8980295380536
114883	1735.2641699296828	827.2733236727126
5007	1932.7875747250694	695.107949266201
127700	179.39883372994495	145.84922112895038
64172	181.89349659275297	81.05794516500704
55644	455.85026010455994	190.04130953195258
29948	576.6999378042182	2021.369910878748
734	766.2769053903005	564.1327247782018
9180	1109.928440742745	1397.8991527917408
130497	117.16752464395198	351.6187507745533
116039	210.21034890931966	531.6629008678098
100128731	2894.44723848927	1841.4710144656462
123264	20.76562623039487	123.0237242455918
58505	1731.904211790161	882.3182501129237
26578	871.5047906796489	469.37009866141045
28962	901.828307625744	902.3938926915501
200931	165.34682082206584	871.8544993508516
55611	2387.0651538489246	1071.174638657351
220213	495.1733082927704	411.32133575709474
23252	292.4267275283934	183.67885256192366
54726	1074.3243410131558	540.0966783359796
55593	1660.8780722913252	648.2839692920458
139562	0.805214710654408	12.554013525869975
51633	318.27904586262775	182.54060966116836
161725	21.739532323778622	34.602015125482325
56957	896.1710980710301	593.970998160396
5013	58.365983558680234	117.04098415192769
341277	1.7296237425635448	10.203464028965104
5016	227.25828790336988	3899.8251260650554
5017	365.19304845862774	676.4661272631135
58495	154.13972765458823	163.3035124296915
5018	2376.639444510554	1003.5924870962134
5019	964.3325288985035	1649.0819348412774
64064	11.120026266450298	16.699795875615695
165140	79.96142431945202	206.84890348050334
92106	252.53433025058575	128.28913276863645
55074	986.5244100054119	631.6688792898639
54995	225.42268702001098	104.433162515575
9943	1172.1668514692633	466.6548420781616
5021	138.6010823688477	496.9277322602552
22953	11.641646205155933	75.06378710570816
5024	1.4444079322156123	11.580890095524035
5025	687.0187014061639	432.11408235033025
5026	93.52893317108372	194.53655207384733
9127	55.34428197223729	157.06534335234323
5027	196.75162893455925	447.86562976171575
5032	190.0859272038941	180.37963182645402
5028	109.61488680367773	214.1414345732841
5029	164.79249421308836	241.8445334169208
5030	2.135254101316027	13.861674126112352
5031	143.25837991707252	213.1542297449743
286530	280.5116529114844	799.7920934423995
5033	1705.5626192175998	1421.9082252510434
8974	1349.4314079322148	1300.9293393485257
283208	120.91453728141332	340.1954241528838
5034	26424.046369226668	18864.14809691241
54681	915.9497585361421	851.5081429498985
5036	3757.025402397693	1745.5071234688287
80227	496.50675271317897	276.96881442240004
80336	421.72450798629643	462.87047213329765
26986	31917.84946695513	29066.515730636595
5042	543.7880292049742	665.7925193674191
132430	63.02784766540457	92.01024968313118
8761	3643.893756769429	3426.7604903495885
8106	2945.507642257072	1299.3218867345527
133015	196.45147200288432	82.66611167239128
135138	51.37158837209302	188.12233575596142
55690	2736.0321694249055	1289.4605567671003
23241	1554.1328866053725	885.4184576954304
29993	183.1837511087072	828.0457391963832
11252	1190.9090964124755	868.8532249138225
29763	839.7654275824782	727.4684389731094
29943	125.36542904272575	846.4877038816539
11240	783.5024570037859	1851.4402906876242
51702	314.8157881918152	1459.8210939709104
5047	502.2928795024339	7182.429399436946
54623	1661.2624585181195	866.3835105419005
5048	3063.157274616904	1307.666366451889
5049	452.4656056246625	254.70424644161443
5050	922.7147818099872	904.3887658448418
5051	500.3501288624495	253.28750234789894
55824	696.2339201009569	805.0601805178198
8712	15.923774562826733	304.16128544313233
90737	39.28625685956373	317.3869406895624
10606	3145.552143230577	2015.0982443218538
10605	1114.1198374977482	501.5696650378127
400961	309.87819525869804	376.56107325418816
51247	1884.7102119704323	761.845570117039
55003	480.889526951506	367.26055252249677
5058	1691.6489521002318	2517.980146589209
5062	2817.7484507301365	1266.5075910732298
5063	22.893875680547982	75.2167070661418
10298	1774.4129970975248	1305.5400131098927
79728	360.78650122588743	179.61909102665504
23022	3562.7298574003967	3520.509748413711
114299	64.68717229132871	115.41640791669313
342979	215.38217220118946	434.70383095227396
54873	426.18553235983376	497.7208599916793
5064	833.1857997656407	1197.4189138789166
25891	257.68659374436675	580.817827723472
5066	3860.702713340551	4295.74509084604
9924	832.3739525869842	721.699834795866
255967	907.8833548584787	679.1214818059109
53354	260.3542908779528	340.16762318157504
80025	500.79087470704957	182.72912457977515
79646	545.0355453939073	413.3154509900679
24145	489.34462029926055	319.68752306765714
56666	202.25129742202952	355.43601780472756
196743	169.25355608436973	157.11018025075475
167153	847.769925833786	318.3742341206236
64282	408.20142505859025	204.26998939833322
11044	730.0840699296917	363.5783346245598
89932	661.2084283576703	1066.028505854717
390928	30.572994627726715	150.07691560345435
10914	3649.1610366324185	1306.9116822324736
64895	364.0404192897051	187.84262121763322
5069	180.53995022534713	475.12601129444874
9061	1608.843013214347	1018.160459103326
9060	863.064144402374	1424.0251898471372
152559	332.8706599963942	228.4563680919187
124222	973.1547284478097	837.5490481887082
54852	284.3249351901936	503.8755207388559
79957	343.31734270776946	1118.2126486063994
164091	575.0857692446374	547.6761475880265
85315	685.476836199748	1116.6477428818998
117583	77.29099960338921	79.53419867839231
56288	999.3096578330615	626.143559877834
50855	140.0247449972957	161.23146400308536
84612	401.63718884081413	690.6341975454288
84552	312.3125152875435	302.5889056147097
8505	442.48358956192567	174.73972382488427
5071	81.71206086172685	142.26570359238136
11315	4115.641286893812	1838.6541273776215
55486	1052.7828347214736	558.940662704747
25849	1785.3925110510284	3319.8515346370905
84875	1831.299167261578	1317.7609227724927
57097	269.6951703443307	180.08619603499068
64761	1037.7525557959243	701.6741108111707
54625	2629.9100248602917	1852.2622091061037
165631	36.80816549486197	107.99760153333463
54956	284.7439078240489	120.99022415872618
142	4354.5153044889075	2556.376109893211
10038	481.9480222823137	239.94423439035197
10039	496.1441377140779	304.2133908179851
143	2069.013103226972	1400.1308934338022
56965	862.4410832882639	481.6265030005601
79668	423.6645747791594	417.70171308940684
83666	1853.5912109428582	1291.5425709967142
25973	172.18092996214148	99.03585205868752
55742	1473.4319677122742	917.298220390498
29780	660.550494195062	866.7655511632111
23178	380.3008921579234	1056.2784184079685
399967	0.7707354245538137	2.0581593995407013
219988	1355.517477519381	655.2795792744433
197135	19.750633405444436	31.343315657194847
23598	1378.5851362177775	829.0146656609885
5074	301.1220289345605	215.8876657727755
5079	24.717293005228054	115.63976577597096
5080	144.30356217775375	298.5975505487272
7849	1990.069717180448	5201.642744641764
5083	166.02427016405275	459.8213226611233
22976	441.8430312961958	244.24593402752134
55872	299.57864494321234	335.03442366991413
64081	420.977375301965	884.8917043757651
55193	1233.0973889670088	660.2415133488279
5087	2427.24990391202	3278.950573020431
5090	715.0172959798074	1239.9934762560767
80714	36.691479862989034	51.81713963829433
57326	4004.244269677316	3346.634699898723
5092	1581.2142767441803	1323.6859509380272
84105	328.0211017306651	163.79436149646025
5093	7855.742686389062	2220.2418390458224
5094	10251.371528249532	3442.9774765319876
54039	112.35499040923013	366.0124558408518
57060	937.1504358031352	977.9226471556929
5095	530.8086658013351	661.695219223814
5096	1480.1542949161717	862.3199627568409
57575	269.3777763475755	822.0201308212429
27328	32.14191981251128	132.87162017282313
83259	8.624860429060737	80.70252474192394
51294	393.7125173607355	543.7575682408481
54510	343.16721170001784	506.0765559748875
5097	1624.4664950243362	1392.1992266299194
5099	794.6040870560649	1242.8619884398781
5101	165.39447389579982	560.2855381300008
56139	91.89211541373706	221.08654177649578
56137	46.977087398593916	103.50845232341544
56147	50.39865530917608	138.66510513674237
56146	24.01947852893453	71.08454442858873
56145	48.080924121146566	115.86427959929749
56144	78.07141865873442	165.54395309789808
56141	27.454437966468348	70.412254933982
56135	26.970355561564812	56.5460261740204
56134	82.67302082206572	175.67982982494576
56126	130.12756262844772	182.5761349496499
56125	62.01341168199012	105.0044385991054
56124	44.072000901388186	47.27883471400708
56123	78.4296040742743	82.42718364171974
56122	172.244113592933	175.050277837239
56121	62.95793506399853	110.89577706389629
57717	189.9911722552732	256.33341615519714
56132	70.01720690463297	142.01571626558834
56131	93.16655507481522	170.23133931282788
26167	188.78822824950407	338.98585083830005
56130	63.26890452496817	125.8160338464845
56129	81.94900326302529	146.746352754821
56128	66.725484820624	107.51770151148278
56127	115.90124090499374	164.6158191388581
56106	198.92929727780808	637.3774894657641
56105	67.13399185145123	308.29186722296237
26025	127.30020708491072	484.3023311830929
56114	39.729967622138126	148.85931704132133
56113	64.83300548043985	160.40890409363985
56112	45.99651496304309	248.10056342633825
56111	56.540398647917755	125.25800813903999
56110	48.904391815395556	235.46390455906388
56109	50.59924402379661	138.73841284284296
56108	56.01134835045979	162.48326194980154
9708	18.01278390120781	53.04660888506915
56107	95.52218296376414	375.4087295470304
56104	91.98604916170903	297.9680150267792
56103	153.00124076077222	495.26935028979767
56102	24.786607427438284	100.98103942447565
8641	82.07983973318917	231.87257347533716
56101	197.40710373174642	447.361594135268
56100	113.32420153235955	399.9271872689438
56099	325.93071501712694	889.0438919928334
5098	4793.382878691177	8358.754343813
56098	88.30012358031402	409.13790955037285
56097	72.77823299080607	264.9359690497649
51585	1100.6697018568593	524.2826307734789
84759	280.67629805300095	119.84148307664522
10336	1307.8804633495638	673.4341442173583
84333	1234.7138292049767	680.6185197633555
84108	179.44566697313897	89.93104013870736
55795	721.4424431043811	682.6847737599228
63935	1229.388660897782	522.8534662350391
5106	1407.9633413556887	3008.6430367085522
27445	325.58223665044034	760.1584721228095
5108	2549.5254347214714	1563.1408125944715
5110	1478.3737943032268	653.1751621602914
115294	1324.0537886785683	820.2828459242123
5111	2565.168433657832	1843.7457998249427
57092	2383.037652208396	875.4977892484683
5116	898.4638160447092	539.7797797123276
80003	370.83012361636935	279.61768786258875
399909	1704.052595006311	759.3286708370534
22990	1233.436619902654	734.1869525297808
26577	200.1001362718588	489.55773042366627
5118	2075.6723517396676	5209.620654598985
126006	16.36850648999456	49.61678895519911
654790	137.43329749414144	501.74929920140676
5121	259.61024000360555	937.5558377773534
27344	748.5507181719855	3073.2923804060365
5122	562.2284834144582	6253.945676851927
54760	79.15083459527678	91.39994705982508
5125	150.4441205516497	252.67498203952724
5046	983.729369460972	1911.0498282873016
9159	841.2359683071933	405.7881635872746
255738	344.57139643050414	824.015138568325
58488	535.1140019109412	432.0063397666898
78991	333.92589819722383	226.06386569817855
51449	2558.9307735352386	1421.8827416504837
5130	444.7405312961956	308.1173097502221
9468	101.99269590769778	246.95253529018532
5833	972.3195483865151	1051.3058967259208
5091	1092.1567282675298	1877.0146656329503
11333	2640.866627528396	1169.4290254630707
11235	785.9199745447985	517.1460572350644
22984	1259.437476509824	644.2665950080951
80380	85.52083686677497	144.94585984477698
84306	196.07319095006363	142.17627142370313
5134	754.34842635659	338.37794148074966
27250	2918.095144168011	2997.3598489033116
9141	982.5222112853801	666.7802901716906
10015	3199.2153076798304	1198.8156521590092
10016	2104.5367993510017	1273.2300310030641
10081	517.1091595457001	184.81699668709274
79031	471.1653122769079	215.00802617022396
5082	475.0107458626267	171.5772404345663
5132	1.0154389219397875	4.270803964144145
347862	1306.3802441860482	677.9840986816514
10846	214.47892017306685	409.1418460609244
50940	72.55538857039858	185.37715945084824
201626	575.3150705786911	236.1449575014811
5136	191.1027603749778	465.10776893979664
5137	44.60486050117181	137.10187602875598
5138	350.79383070127943	1068.1132374720003
5139	130.215543645214	260.93586924750645
5140	356.9954000721113	587.7636578473913
5141	533.7803665224451	398.60822194326187
5142	740.5890653506389	1067.8703662649204
5144	575.3433755723813	690.1109081595916
8654	759.0745644131969	1724.498365564056
5145	10.145634685415567	93.79851970648595
5158	121.14266718947194	159.23277930084228
5146	0.4155255813953485	2.2861883282788376
5147	413.8284984135566	189.96113037853686
5148	34.06122783486573	88.98608055757126
5150	745.983803533442	689.9827105642146
27115	150.86533821885715	232.65852951121698
5151	669.4726594916153	387.57128602818614
8622	349.4414016765815	1083.991024751954
5152	489.13290158644287	796.9910999205729
64146	227.89444552010107	204.82455688134104
5154	671.6973226789265	739.3953465563598
5155	615.7021698936356	568.8139798207961
56034	631.4492447809615	553.4965379862923
80310	448.0996323057494	778.8113919814955
5156	1524.8046513791182	5920.00710170981
5159	2876.0254289706104	3208.684050456051
5157	268.0923741662164	437.63589674513764
5160	1813.4993041824453	1116.5101254553108
5162	1276.0109886785654	551.1996698788762
8050	657.5374604290627	327.28113060660104
64714	112.2959266089781	2159.619543255637
2923	12150.954259599788	6799.22558505152
9601	6871.4882573463265	5002.914712212162
10954	817.2316896520647	715.6341640513099
10130	7694.859904741314	4163.4835975296055
149420	361.57266127636615	205.88918408842034
5163	572.6072171444013	541.1000264698347
5164	1132.6694243374798	738.2573075411364
5165	219.58224791779313	214.90081802618207
5166	2536.6861977285034	7737.621794390456
9124	3734.4541866954974	3297.7667584027663
64236	595.097030322698	486.89473177064514
27295	844.0100474490705	1704.4513662653264
8572	676.9513922300363	1058.1503987756676
10611	4000.107306147468	8086.205525397939
9260	1427.0340139715172	1517.929449063367
54704	937.8878651523337	747.601863559476
57546	150.70439332972816	99.65048979011488
5170	1350.0969445285743	618.6734259754943
55066	923.4422329547479	736.481912736938
81572	591.6257373174697	374.7995714121523
23244	2581.3431265909508	1030.5478493135083
23047	837.1096948981415	440.81446925162766
23590	137.67603237786187	114.6116910695965
57107	438.67601128538035	344.3771821296148
3651	58.73090225347027	219.4097247628949
57026	547.1730972237248	635.7279185542802
51248	893.9376713719126	373.7604283155745
23037	489.0343947719485	726.9361017547963
57595	542.8746805119891	1632.8946295665417
79955	23.828310329908025	44.866095851425044
118987	578.0829681629721	537.276565388835
255762	1.1229979448350453	1.642664171382972
10158	2077.3134380385736	4490.772286919387
5174	635.1683410492155	1713.761073658281
23024	516.4512229673709	773.9464138747168
8682	8069.392048098076	12421.78246401436
375033	185.56021301604451	252.8350389591555
5037	10086.161517775356	10824.540690965656
5175	1202.7845204254534	1407.7435179178206
10455	1225.8393849648435	1320.5087142146629
55825	365.8362194880111	682.1953763020789
553115	1802.4424014602469	726.5429901657477
23089	2546.1699190373215	6246.756961000043
57162	913.0619487110126	704.0695104910717
57161	309.0424157742923	323.04925593085284
246330	309.4650123670453	210.3181867413926
53918	585.4186685776114	310.7663238734002
27043	1798.782630701277	948.9457967155295
10400	482.3108207499553	432.8531245662546
5184	1695.7184940868888	1237.7169082955404
5187	1836.8485363800266	1789.121106723122
8864	628.2869952767269	417.8737513223611
8863	746.1333319271697	610.1761648992413
64065	10281.837801171827	18333.589625754892
23481	1994.4210101856831	1145.3297869287694
5188	471.3825009374434	265.45679710914806
5192	661.3239447629361	628.3198900006273
8800	160.47842264286982	163.02162892156022
8799	842.9044741662125	327.99704440135855
92960	98.14946122228251	96.49535062601339
5193	244.772736199748	141.2696508219719
5194	860.4579119163528	435.56100923345997
5195	533.7318816657638	219.13100441773645
9409	592.6123988101659	332.17960924183103
5824	2014.496800270419	1015.3296168685465
5189	516.8448625743645	394.91941701481187
55670	481.93035446187054	222.02467910378263
5828	985.6764380746351	495.5565527407415
8504	337.23296246619674	184.39847751819363
51555	26.40085127095731	137.23905233343953
5830	1187.5951958896717	655.8083635704943
5190	965.6454700558821	689.8095879228958
5191	196.78480667027273	113.68841989438391
5198	664.8101438615483	494.63828754179247
5201	1275.4530410311893	455.3976563840786
5202	1179.5983929331198	861.9897165563294
5203	428.28021946998365	298.68443667177075
5204	5107.449129457357	3476.8366311106647
5207	21.055503263025084	111.88464017289563
5208	875.4814738597463	1094.4279831450508
5209	2238.096301153773	2206.895735363805
5210	358.21429826933445	392.1004537254714
5211	4555.429306796467	2331.7414978232505
5213	1592.3370653686702	1466.5528558927415
5214	3121.4392080764355	3003.955254974928
5216	13170.453489183345	7063.068435502934
5217	3011.689774995492	3211.420195541474
375189	7.455165945556165	7.106886651504603
5223	4752.262601820792	2758.581670504286
441531	76.30857827654565	49.89665163043187
192111	568.6698263205328	335.2917484261937
80055	505.31319067964716	540.9021674892708
27315	571.8377608076452	264.47344554062244
93210	1300.4394894177046	3287.797006330542
84547	130.02068236884813	95.85596613635005
267002	151.54766854155363	80.01247756034196
161779	37.437610762574444	27.852786419123582
79605	326.80158914728696	508.09558384218224
10404	933.5987810708526	1047.5448451102134
5226	3585.015078240495	4115.45052942675
5228	706.2842131061844	1885.0042781317281
5229	363.4926616910042	142.44927054959211
5230	11334.092893672223	7845.223820944998
25796	1308.0065287542798	989.9615326057449
8993	1.651086677483325	18.29039491637483
5236	1791.8994616909997	1275.0061631834578
283209	578.9203164052624	607.8732144923375
55276	830.1197652965549	631.2372206265208
5238	509.81013553272015	362.8818689570555
5239	458.7774299441123	1307.9599128907728
54858	1026.657291238509	692.0997133744677
283871	543.6167337119135	375.1773218559197
10857	3678.3161774292334	3163.8164628669174
10424	1671.411484820628	830.649229487342
9489	611.3413183162063	266.02917945008767
221692	82.1930728321615	158.30190717676894
9749	685.2358983053915	508.51844279211304
116154	147.36919513250368	456.3269871002074
65979	1178.6669734631334	523.7531820567823
51808	434.161718009734	159.3146642775084
11331	4160.650708707404	2432.1389555868454
5245	3669.048763890397	2088.755133503131
1911	753.7483728862456	1579.9381036426182
1912	3147.1307925905885	1695.5579238311273
80012	1315.1217011717981	844.0257359105631
5251	30.32635424553804	145.46276964833535
55274	1331.1596628628083	622.3981196432767
51131	498.4829106904647	262.25842070276536
57649	1260.6224508022297	698.9954293274726
148479	670.6368650802227	326.33804932072303
9678	931.6823304669192	470.68374213038715
23338	1344.0693231837033	988.5031646288728
9767	408.8391133405441	298.5500291988437
79960	1038.5796151252944	844.8858270280685
26147	764.7524621957805	573.108927820993
51105	1036.164643212546	551.901336023554
51230	1086.2544903731741	459.6594700083634
51317	889.2809156120426	464.1802809370182
112885	57.513719361817344	147.47768690318284
79142	917.4948187128191	384.66644873517515
5253	1194.2541777717663	526.3725538787079
23469	1696.4673284117507	912.5745003704519
84844	554.8510096809073	302.3077469552784
84295	753.7404753921021	396.39171981795084
51533	66.17261485487656	60.09570345282925
23133	1087.5443423832676	679.0634958836915
26227	2270.9985117901533	3811.042463050092
644844	135.6308948981432	729.8740477647676
55023	1358.6801249684477	928.2665850374424
5255	460.8095425996047	389.6624740664339
5256	832.1910783847139	766.763164008173
5257	1608.120931242112	809.7139964454061
5260	65.022362159726	480.9991238407829
5261	668.1278999819704	318.51044258947456
22822	3222.39395932937	3625.7348088375747
23612	1514.182396827117	1702.7032285979153
23187	1879.7951630971672	1468.5056752163398
90102	941.6426517396824	1152.4899827870115
653583	291.0008100594919	288.50286745009055
23035	292.595041265549	193.38566751833838
162466	20.505440526410673	69.66757712595087
493911	62.80837551829819	54.625906132053984
29085	1619.2600131782929	1282.960266359256
10745	297.7030349738594	190.16357761766932
57157	637.1832925365076	537.5560894617005
254295	330.7359491977659	456.47988266286745
9796	279.07388658734493	1083.927884353501
5264	1061.0227215972582	2083.925451716546
51050	569.8459054804409	3523.9660566895664
221476	181.19189469983763	1158.7977955961326
5266	3717.952694195058	21860.031935477753
55361	1067.5676256895615	549.1827074900382
5297	2073.1696917613012	1189.7972946112125
5298	2108.322968649719	845.5493577363817
8554	417.6574585541734	265.20031949850943
9063	255.93267308455006	139.52321836565386
10401	1085.6067893996724	697.551169981084
51588	332.8873175049582	145.46072592150134
10464	358.005803966107	206.90915227665243
8301	3779.7579658374025	1750.1788748946576
9463	547.6854066883	372.0833767557351
55022	334.27008033171103	653.3096402378154
80119	103.82827470704878	165.18841851856396
5277	309.80622386875757	245.04399383193905
9488	255.59339010275775	114.66488962204313
5279	750.6466426176303	514.0074645361885
5281	320.3007722372451	137.39028590444588
54872	707.8422722192158	248.87000380798307
5283	403.9436770326299	253.3087459446755
10026	768.9512918514517	353.60699340032033
9487	79.12700066702723	54.86572731898251
93183	503.52425489453736	289.9083870756613
23556	545.9938006309723	296.40652836953245
84720	953.1030016765801	490.4202208215667
51227	313.30968725437185	171.97103318270078
9091	1226.9651345592217	854.0931673503662
5284	8133.547142599605	26969.577207843387
94005	1436.8645710293845	704.8603584399605
51604	4135.778285794127	2638.7142711946526
128869	786.242642221021	419.6509730241745
55650	410.4365742383268	187.37869680134395
54965	704.85002192176	460.6090606813048
84992	1598.5020330268642	707.9761511259616
80235	159.374451703624	195.093106742493
55011	1162.6637302145325	591.2860749594497
120379	34.031421092482475	37.605598091101456
118788	761.1976934018409	1029.4986228134155
5286	1290.971291617091	694.4852567976553
5287	849.3013764737689	714.5695475065982
5289	533.8278366504421	223.23233333670194
5290	459.6358427979086	305.3026521541898
5291	1056.947982783488	574.5708766471785
5293	658.7494342888053	965.5522930557759
113791	1087.4902082567141	838.1386841498246
5295	2074.8999161709	2215.660194811344
5296	2295.4112224625887	1275.648204451429
30849	835.2595848386527	330.29740296227413
200576	847.6635563547824	665.0569036861787
29992	166.46997793401846	195.83377393722455
29990	1244.5317293491985	1146.934433538209
5292	1334.873071930777	1667.0447880259114
11040	818.9801831260155	1564.3221152693036
415116	1898.5622410492167	1383.1830525970386
5300	977.7146845862613	556.9023332270332
5303	380.81384851270957	221.39418791473332
65018	2181.2495041103284	1524.9071698899797
54984	142.24280479538538	134.46124952494569
54103	397.56838961600926	306.23764943432957
5305	1058.7117325040585	1203.6234347351897
79837	1361.6098870921262	889.8911758385891
8394	1409.6719700558865	703.9347264423695
8395	175.81753010636376	345.0001550796328
23396	1506.1936965927573	718.6993281804434
138429	28.279368126915475	41.549686288128584
51268	493.31174332071464	2119.7816802735224
8544	503.6812897782591	884.5508093483112
23761	786.8792845682351	429.7291844002068
5306	2191.2352840995145	869.4473394317948
23760	1511.7009884261784	621.9037761045746
26207	421.03572889850346	337.51562198235047
9600	1119.9671460248771	778.7398596922584
57605	399.96357449071445	337.3408286384465
83394	274.9953317649185	356.0509503535963
10531	1865.5834784748447	960.13428088177
5307	822.9380888047576	1923.3717453644879
5308	91.00194869298745	251.83510153407832
5309	3.1501037678024155	28.296736294737784
55124	22.959904218496476	94.19563284971073
143689	73.48359848566811	168.07041439756924
64219	798.7728661258316	481.26201710976466
9867	3032.415212745625	1921.9263138203014
168507	20.622375536325922	58.620459393283866
342372	1.8087938525328986	9.244264182399847
5310	2003.3203993870538	1775.4918652176416
27039	0.9500622859203173	2.1858424007181534
5311	877.7676349197744	872.5573216232636
91461	549.6955665044169	1017.6769699920787
10343	13.265205804939598	25.881353369146105
5569	285.62323174689	496.78547871225834
5570	271.9760047052465	609.3170576242684
11142	997.9915331891119	799.3991914028508
5315	31090.761607643875	20472.506622869645
9088	429.97270980710306	470.19215403805225
5585	3424.067854119336	2374.8869967491037
5586	1100.715409374434	461.1842122975183
29941	273.95470164052665	229.0473312607126
5316	504.3517833062912	198.74675394442895
5317	4580.869999206766	13026.24379628259
5318	618.0249187669014	868.6167907253389
11187	1781.2199528213434	2568.58579300398
8502	2153.1965794663724	1247.1619648636993
647087	1556.0490057508616	720.7539085483131
51365	432.340027744726	1817.841486895752
81579	865.8071952587012	499.2946975274096
23659	737.8536599062567	498.7665886445846
11145	1244.5468725437145	1361.7182283044124
5321	309.5252653686694	708.2649202753875
8605	270.420804308636	317.0834767437676
8398	404.1945991166388	338.95829860971554
7941	272.043131151974	535.8934900745705
22925	209.17183683071968	278.2247905731752
9373	826.9219677843869	388.847736345485
10761	20.43298054804395	64.38006321478437
153770	3.0710723273841656	5.546573667087236
51316	296.5071019830525	855.6554815771059
219348	99.26175015323584	430.52982615201165
5324	150.996182080404	240.5057130846101
5325	428.43067519379923	1458.4117619883918
5326	949.2263988462239	961.991514934301
5327	2676.6642505678756	6710.832636416907
5329	992.7110598882293	1241.2200048149405
5328	2460.1861449792705	4232.56253024867
151056	95.18743982332774	194.59064683585876
79887	1019.7677025959998	1454.1861679417666
196463	959.5378146205178	725.2325532926296
23236	466.9395147647371	556.6207538786989
5330	469.50679156300714	984.9437727238626
5331	1188.4489218135905	838.9070675437985
5332	547.7138639084181	1064.2895161865301
5333	507.6245287903364	565.6534404218911
113026	1354.1294092302137	1658.4235798058066
